2026-07-14 11:32:32,814 | INFO | core.app | Application shutdown complete.
2026-07-14 11:32:33,555 | INFO | core.app | Application started. Database ready: True
2026-07-14 11:32:40,059 | INFO | core.app | Application shutdown complete.
2026-07-14 11:32:40,834 | INFO | core.app | Application started. Database ready: True
2026-07-14 11:32:48,315 | INFO | core.app | Application shutdown complete.
2026-07-14 11:32:49,054 | INFO | core.app | Application started. Database ready: True
2026-07-14 11:32:58,489 | INFO | core.app | Application shutdown complete.
2026-07-14 11:32:59,267 | INFO | core.app | Application started. Database ready: True
2026-07-14 11:33:07,515 | INFO | core.app | Application shutdown complete.
2026-07-14 11:33:08,264 | INFO | core.app | Application started. Database ready: True
2026-07-14 11:33:20,625 | INFO | core.app | Application shutdown complete.
2026-07-14 11:33:21,383 | INFO | core.app | Application started. Database ready: True
2026-07-14 11:33:29,410 | INFO | core.app | Application shutdown complete.
2026-07-14 11:33:30,154 | INFO | core.app | Application started. Database ready: True
2026-07-14 11:33:36,342 | INFO | core.app | Application shutdown complete.
2026-07-14 11:33:37,098 | INFO | core.app | Application started. Database ready: True
2026-07-14 11:33:58,693 | INFO | core.app | Application shutdown complete.
2026-07-14 11:33:59,409 | INFO | core.app | Application started. Database ready: True
2026-07-14 11:34:02,563 | INFO | core.app | Application shutdown complete.
2026-07-14 11:34:03,329 | INFO | core.app | Application started. Database ready: True
2026-07-14 11:34:23,699 | INFO | common.middleware | POST /api/v1/users completed in 99.77 ms
2026-07-14 11:34:23,700 | INFO | httpx | HTTP Request: POST http://testserver/api/v1/users "HTTP/1.1 201 Created"
2026-07-14 11:34:23,744 | INFO | common.middleware | POST /api/v1/knowledge-bases completed in 40.96 ms
2026-07-14 11:34:23,744 | INFO | httpx | HTTP Request: POST http://testserver/api/v1/knowledge-bases "HTTP/1.1 201 Created"
2026-07-14 11:34:23,782 | INFO | common.middleware | POST /api/v1/documents completed in 35.87 ms
2026-07-14 11:34:23,784 | INFO | httpx | HTTP Request: POST http://testserver/api/v1/documents "HTTP/1.1 201 Created"
2026-07-14 11:34:23,820 | INFO | common.middleware | PATCH /api/v1/documents/2/status completed in 34.97 ms
2026-07-14 11:34:23,821 | INFO | httpx | HTTP Request: PATCH http://testserver/api/v1/documents/2/status "HTTP/1.1 200 OK"
2026-07-14 11:34:23,859 | INFO | common.middleware | POST /api/v1/conversations completed in 36.60 ms
2026-07-14 11:34:23,859 | INFO | httpx | HTTP Request: POST http://testserver/api/v1/conversations "HTTP/1.1 201 Created"
2026-07-14 11:34:23,864 | INFO | common.middleware | GET /api/v1/knowledge-bases/2/conversations completed in 2.79 ms
2026-07-14 11:34:23,865 | INFO | httpx | HTTP Request: GET http://testserver/api/v1/knowledge-bases/2/conversations "HTTP/1.1 200 OK"
2026-07-14 14:14:06,177 | INFO | common.middleware | GET / completed in 22.65 ms
2026-07-14 14:14:11,185 | INFO | common.middleware | GET /docs completed in 2.37 ms
2026-07-14 14:14:12,059 | INFO | common.middleware | GET /openapi.json completed in 35.40 ms
2026-07-14 14:14:58,328 | INFO | common.middleware | POST /api/v1/users completed in 18.92 ms
2026-07-14 14:15:00,524 | INFO | common.middleware | POST /api/v1/users completed in 1.54 ms
2026-07-14 14:15:26,167 | INFO | common.middleware | POST /api/v1/users completed in 81.83 ms
2026-07-14 14:19:04,889 | INFO | common.middleware | GET /api/v1/users completed in 3.45 ms
2026-07-14 14:19:21,230 | INFO | common.middleware | GET /api/v1/users/3 completed in 4.61 ms
2026-07-14 16:23:56,987 | INFO | core.app | Application shutdown complete.
2026-07-14 16:23:59,059 | INFO | core.app | Application started. Database ready: True
2026-07-14 16:24:02,901 | INFO | core.app | Application shutdown complete.
2026-07-14 16:24:03,684 | INFO | core.app | Application started. Database ready: True
2026-07-14 16:24:09,556 | INFO | core.app | Application shutdown complete.
2026-07-14 16:24:10,303 | INFO | core.app | Application started. Database ready: True
2026-07-14 16:24:20,186 | INFO | core.app | Application shutdown complete.
2026-07-14 16:24:20,957 | INFO | core.app | Application started. Database ready: True
2026-07-14 16:24:31,613 | INFO | core.app | Application shutdown complete.
2026-07-14 16:24:32,417 | INFO | core.app | Application started. Database ready: True
2026-07-14 16:24:38,497 | INFO | core.app | Application shutdown complete.
2026-07-14 16:24:39,271 | INFO | core.app | Application started. Database ready: True
2026-07-14 16:24:44,067 | INFO | core.app | Application shutdown complete.
2026-07-14 16:24:44,856 | INFO | core.app | Application started. Database ready: True
2026-07-14 16:24:59,018 | INFO | common.middleware | [request_id=d3514703487a40bbb9a531576491e9e2] GET /health completed in 6.29 ms
2026-07-14 16:24:59,020 | INFO | httpx | HTTP Request: GET http://testserver/health "HTTP/1.1 200 OK"
2026-07-14 16:24:59,024 | INFO | common.middleware | [request_id=f888b1e35a514953babbd41b7dc1b53a] POST /api/v1/users completed in 2.94 ms
2026-07-14 16:24:59,025 | INFO | httpx | HTTP Request: POST http://testserver/api/v1/users "HTTP/1.1 422 Unprocessable Entity"
2026-07-14 16:24:59,036 | INFO | common.middleware | [request_id=bc6dc4d0e7e849828f31f8017c87d9e5] GET /api/v1/users/999999 completed in 10.26 ms
2026-07-14 16:24:59,037 | INFO | httpx | HTTP Request: GET http://testserver/api/v1/users/999999 "HTTP/1.1 404 Not Found"
2026-07-14 16:25:10,467 | INFO | core.app | Application shutdown complete.
2026-07-14 16:25:11,257 | INFO | core.app | Application started. Database ready: True
2026-07-14 16:25:20,164 | INFO | common.middleware | [request_id=4f68eb50b70d46bc93fcf9055ff2db35] GET /health completed in 6.14 ms
2026-07-14 16:25:20,165 | INFO | httpx | HTTP Request: GET http://testserver/health "HTTP/1.1 200 OK"
2026-07-14 16:25:20,168 | INFO | common.middleware | [request_id=c986ae4eff7444f287131dd025a400e8] POST /api/v1/users completed in 1.76 ms
2026-07-14 16:25:20,169 | INFO | httpx | HTTP Request: POST http://testserver/api/v1/users "HTTP/1.1 422 Unprocessable Entity"
2026-07-14 16:25:20,181 | INFO | common.middleware | [request_id=a39ccb57543a4d6ba6ea25283d5783ad] GET /api/v1/users/999999 completed in 10.32 ms
2026-07-14 16:25:20,182 | INFO | httpx | HTTP Request: GET http://testserver/api/v1/users/999999 "HTTP/1.1 404 Not Found"
2026-07-14 18:43:42,841 | INFO | core.app | Application shutdown complete.
2026-07-14 18:43:43,770 | INFO | core.app | Application started. Database ready: True
2026-07-14 18:43:59,889 | INFO | core.app | Application shutdown complete.
2026-07-14 18:44:00,691 | INFO | core.app | Application started. Database ready: True
2026-07-14 18:44:11,897 | INFO | core.app | Application shutdown complete.
2026-07-14 18:44:12,693 | INFO | core.app | Application started. Database ready: True
2026-07-14 18:44:19,003 | INFO | core.app | Application shutdown complete.
2026-07-14 18:44:19,793 | INFO | core.app | Application started. Database ready: True
2026-07-14 18:44:27,735 | INFO | core.app | Application shutdown complete.
2026-07-14 18:44:28,533 | INFO | core.app | Application started. Database ready: True
2026-07-14 18:45:34,911 | INFO | core.app | Application shutdown complete.
2026-07-14 18:45:35,722 | INFO | core.app | Application started. Database ready: True
2026-07-14 18:52:42,375 | INFO | core.app | Application shutdown complete.
2026-07-14 18:52:43,154 | INFO | core.app | Application started. Database ready: True
2026-07-15 22:20:42,616 | INFO | core.app | Application started. Database ready: True
2026-07-15 22:20:55,105 | INFO | common.middleware | [request_id=92c118916910421da94a93af92fd5e86] GET / completed in 16.61 ms
2026-07-15 22:20:55,542 | INFO | common.middleware | [request_id=0b0d3750b3eb4651ada41a927e06ad77] GET /favicon.ico completed in 0.69 ms
2026-07-15 22:20:58,262 | INFO | common.middleware | [request_id=9730e96c6c984274a1dacf3066f728dd] GET /docs completed in 0.46 ms
2026-07-15 22:21:03,559 | INFO | common.middleware | [request_id=ff2ac657b6774fa0b493f30ac04d755d] GET /openapi.json completed in 12.97 ms
2026-07-15 22:25:10,424 | INFO | core.app | Application shutdown complete.
2026-07-15 22:25:11,245 | INFO | core.app | Application started. Database ready: True
2026-07-15 22:25:13,605 | INFO | core.app | Application shutdown complete.
2026-07-15 22:25:14,336 | INFO | core.app | Application started. Database ready: True
2026-07-15 22:27:50,169 | INFO | core.app | Application shutdown complete.
2026-07-15 22:27:50,920 | INFO | core.app | Application started. Database ready: True
2026-07-15 22:28:12,358 | INFO | core.app | Application shutdown complete.
2026-07-15 22:28:13,067 | INFO | core.app | Application started. Database ready: True
2026-07-15 22:28:23,387 | INFO | core.app | Application shutdown complete.
2026-07-15 22:28:24,095 | INFO | core.app | Application started. Database ready: True
2026-07-15 22:29:00,230 | INFO | core.app | Application shutdown complete.
2026-07-15 22:29:01,010 | INFO | core.app | Application started. Database ready: True
2026-07-15 22:29:59,262 | INFO | core.app | Application shutdown complete.
2026-07-15 22:30:00,028 | INFO | core.app | Application started. Database ready: True
2026-07-15 22:30:18,522 | INFO | core.app | Application shutdown complete.
2026-07-15 22:30:19,261 | INFO | core.app | Application started. Database ready: True
2026-07-15 22:30:20,995 | INFO | core.app | Application shutdown complete.
2026-07-15 22:30:21,708 | INFO | core.app | Application started. Database ready: True
2026-07-15 22:30:23,394 | INFO | core.app | Application shutdown complete.
2026-07-15 22:30:24,114 | INFO | core.app | Application started. Database ready: True
2026-07-15 22:30:37,269 | INFO | core.app | Application shutdown complete.
2026-07-15 22:30:37,974 | INFO | core.app | Application started. Database ready: True
2026-07-15 22:30:40,222 | INFO | core.app | Application shutdown complete.
2026-07-15 22:30:40,928 | INFO | core.app | Application started. Database ready: True
2026-07-15 22:32:08,291 | INFO | core.app | Application shutdown complete.
2026-07-15 22:32:09,060 | INFO | core.app | Application started. Database ready: True
2026-07-15 22:32:36,775 | INFO | core.app | Application shutdown complete.
2026-07-15 22:32:37,581 | INFO | core.app | Application started. Database ready: True
2026-07-15 22:32:38,318 | INFO | core.app | Application shutdown complete.
2026-07-15 22:32:39,084 | INFO | core.app | Application started. Database ready: True
2026-07-15 22:32:39,955 | INFO | core.app | Application shutdown complete.
2026-07-15 22:32:40,668 | INFO | core.app | Application started. Database ready: True
2026-07-15 22:34:19,882 | INFO | common.middleware | [request_id=6d8d5d2d724644a5a2443f88f1a43d93] GET /health completed in 7.60 ms
2026-07-15 22:34:19,882 | INFO | httpx | HTTP Request: GET http://testserver/health "HTTP/1.1 200 OK"
2026-07-15 22:34:20,304 | INFO | utils.hash_utils | Duplicate file detected: C:\Users\shenj\AppData\Local\Temp\pytest-of-shenj\pytest-31\test_is_duplicate_file_true0\dup.txt (md5=9a0364b9e99bb480dd25e1f0284c8555)
2026-07-15 22:34:20,386 | INFO | utils.hash_utils | Duplicate text detected (md5=24f1b0a79473250c195c7fb84e393392)
2026-07-15 22:34:20,481 | INFO | utils.text_utils | Text truncated: original_tokens=500 max_tokens=10 chars 2000->39
2026-07-15 22:34:20,482 | INFO | utils.text_utils | Text truncated: original_tokens=12 max_tokens=5 chars 48->15
2026-07-15 22:34:20,482 | INFO | utils.text_utils | Deduplicated texts: removed 2 duplicates from 5 total
2026-07-15 22:34:20,483 | INFO | utils.text_utils | Deduplicated texts: removed 2 duplicates from 5 total
2026-07-15 22:34:20,571 | INFO | utils.file_parser | Parsing TXT file: C:\Users\shenj\AppData\Local\Temp\pytest-of-shenj\pytest-31\test_parse_txt_utf80\test.txt (size=13)
2026-07-15 22:34:20,572 | INFO | utils.file_parser | TXT parsed successfully: 13 chars
2026-07-15 22:34:20,648 | INFO | utils.file_parser | Parsing TXT file: C:\Users\shenj\AppData\Local\Temp\pytest-of-shenj\pytest-31\test_parse_txt_chinese0\chinese.txt (size=18)
2026-07-15 22:34:20,652 | INFO | utils.file_parser | TXT parsed successfully: 6 chars
2026-07-15 22:34:20,734 | INFO | utils.file_parser | Parsing TXT file: C:\Users\shenj\AppData\Local\Temp\pytest-of-shenj\pytest-31\test_parse_txt_gbk0\gbk.txt (size=8)
2026-07-15 22:34:20,736 | INFO | utils.file_parser | TXT parsed successfully: 4 chars
2026-07-15 22:34:20,898 | INFO | utils.file_parser | Parsing TXT file: C:\Users\shenj\AppData\Local\Temp\pytest-of-shenj\pytest-31\test_parse_txt_whitespace_only0\whitespace.txt (size=8)
2026-07-15 22:34:21,030 | INFO | utils.file_parser | Parsing PDF file: C:\Users\shenj\AppData\Local\Temp\pytest-of-shenj\pytest-31\test_parse_pdf_basic0\test.pdf (size=431)
2026-07-15 22:34:21,112 | INFO | utils.file_parser | Parsing TXT file: C:\Users\shenj\AppData\Local\Temp\pytest-of-shenj\pytest-31\test_parse_file_txt_dispatch0\test.txt (size=13)
2026-07-15 22:34:21,116 | INFO | utils.file_parser | TXT parsed successfully: 13 chars
2026-07-15 22:34:25,594 | WARNING | core.langchain.llm | LLM invoke failed (attempt 1/3): Ollama not running
2026-07-15 22:34:25,598 | WARNING | core.langchain.llm | LLM invoke failed (attempt 2/3): Ollama not running
2026-07-15 22:34:25,598 | WARNING | core.langchain.llm | LLM invoke failed (attempt 3/3): Ollama not running
2026-07-15 22:34:25,599 | WARNING | core.langchain.llm | LLM invoke failed (attempt 1/3): fail
2026-07-15 22:34:25,601 | INFO | core.langchain.embedding | Embedding model path not found locally, using fallback backend. model=sentence-transformers/all-MiniLM-L6-v2
2026-07-15 22:34:25,702 | INFO | core.langchain.chroma_store | Chroma store ready. collection=rag_documents persist_directory=D:\www\jilin\python\fastapi-study\chroma
2026-07-15 22:34:25,706 | WARNING | core.langchain.retriever | top_k=100 exceeds max 20, clamped to max
2026-07-15 22:34:25,708 | INFO | core.langchain.retriever | Retrieving documents: query_len=5 kb_id=1 top_k=4
2026-07-15 22:34:25,710 | INFO | core.langchain.retriever | Retrieving documents: query_len=5 kb_id=1 top_k=4
2026-07-15 22:34:25,711 | INFO | core.langchain.retriever | Retrieving documents: query_len=5 kb_id=2 top_k=4
2026-07-16 17:21:16,627 | INFO | common.middleware | [request_id=e624730f98c34f86bbf5aacb60cf28b4] POST /api/v1/users completed in 118.27 ms
2026-07-16 17:21:16,630 | INFO | httpx | HTTP Request: POST http://testserver/api/v1/users "HTTP/1.1 201 Created"
2026-07-16 17:21:16,693 | INFO | common.middleware | [request_id=38b6b53b6a464f00988743a41e3fb883] POST /api/v1/knowledge-bases completed in 61.89 ms
2026-07-16 17:21:16,696 | INFO | httpx | HTTP Request: POST http://testserver/api/v1/knowledge-bases "HTTP/1.1 201 Created"
2026-07-16 17:21:16,813 | INFO | utils.file_parser | Parsing TXT file: C:\Users\shenj\AppData\Local\Temp\tmpm5p5ec7x.txt (size=384)
2026-07-16 17:21:16,813 | INFO | utils.file_parser | TXT parsed successfully: 164 chars
2026-07-16 17:22:26,177 | INFO | core.langchain.embedding | Embedding model path not found locally, using fallback backend. model=sentence-transformers/all-MiniLM-L6-v2
2026-07-16 17:22:26,901 | INFO | core.langchain.chroma_store | Chroma store ready. collection=rag_documents persist_directory=D:\www\jilin\python\fastapi-study\chroma
2026-07-16 17:22:27,117 | INFO | api.document.service | Document uploaded: id=3 chunks=1 vectors=1
2026-07-16 17:22:27,159 | INFO | common.middleware | [request_id=807cdb7a5df140d595b088cd75a1c6ff] POST /api/v1/knowledge-bases/3/documents/upload completed in 70459.63 ms
2026-07-16 17:22:27,160 | INFO | httpx | HTTP Request: POST http://testserver/api/v1/knowledge-bases/3/documents/upload "HTTP/1.1 201 Created"
2026-07-16 17:22:27,201 | INFO | common.middleware | [request_id=55a6c5b33357423fa475f343003a84c0] POST /api/v1/knowledge-bases/3/documents/upload completed in 37.39 ms
2026-07-16 17:22:27,202 | INFO | httpx | HTTP Request: POST http://testserver/api/v1/knowledge-bases/3/documents/upload "HTTP/1.1 409 Conflict"
2026-07-16 17:22:27,209 | INFO | common.middleware | [request_id=08563418871f4577b86718da924c9bdb] GET /api/v1/knowledge-bases/3/documents completed in 3.81 ms
2026-07-16 17:22:27,211 | INFO | httpx | HTTP Request: GET http://testserver/api/v1/knowledge-bases/3/documents "HTTP/1.1 200 OK"
2026-07-16 17:22:27,298 | INFO | api.document.service | Vectors deleted: document_id=3 count=1
2026-07-16 17:22:27,337 | INFO | common.middleware | [request_id=f51efc4872b14e48b642f8c71d92bd10] DELETE /api/v1/documents/3 completed in 124.43 ms
2026-07-16 17:22:27,339 | INFO | httpx | HTTP Request: DELETE http://testserver/api/v1/documents/3 "HTTP/1.1 200 OK"
2026-07-16 17:22:27,343 | INFO | common.middleware | [request_id=312eb4a56bd344b89fed6960b8e152e2] GET /api/v1/knowledge-bases/3/documents completed in 2.47 ms
2026-07-16 17:22:27,345 | INFO | httpx | HTTP Request: GET http://testserver/api/v1/knowledge-bases/3/documents "HTTP/1.1 200 OK"
2026-07-16 17:22:27,351 | INFO | common.middleware | [request_id=744ab2825e4545b4bf2dbe39cb47ea43] POST /api/v1/knowledge-bases/3/documents/upload completed in 3.19 ms
2026-07-16 17:22:27,352 | INFO | httpx | HTTP Request: POST http://testserver/api/v1/knowledge-bases/3/documents/upload "HTTP/1.1 400 Bad Request"
2026-07-17 23:25:03,644 | INFO | core.app | Application started. Database ready: True
2026-07-17 23:30:47,089 | INFO | common.middleware | [request_id=2b0ee60a0abb431cb205bfb097ef63ed] GET /docs completed in 0.97 ms
2026-07-17 23:30:52,424 | INFO | common.middleware | [request_id=35afbab1dae44286b91d4a2e46623106] GET /openapi.json completed in 103.99 ms
2026-07-17 23:33:01,989 | INFO | common.middleware | [request_id=973d44025fe143a598b71f21eb10473d] GET / completed in 4.44 ms
2026-07-17 23:33:02,557 | INFO | common.middleware | [request_id=f8eaa7534b4e4ec1b9599bd5fe171ff4] GET /favicon.ico completed in 1.21 ms
2026-07-17 23:36:16,062 | INFO | core.app | Application shutdown complete.
2026-07-21 18:36:43,455 | INFO | common.middleware | [request_id=9cd49f532d624bcb80b4e0635ec4e7ff] POST /api/v1/users completed in 187.45 ms
2026-07-21 18:36:43,458 | INFO | httpx | HTTP Request: POST http://testserver/api/v1/users "HTTP/1.1 201 Created"
2026-07-21 18:36:43,539 | INFO | common.middleware | [request_id=d28b935d2c7342dea8912f5d1d93b03a] POST /api/v1/knowledge-bases completed in 77.34 ms
2026-07-21 18:36:43,541 | INFO | httpx | HTTP Request: POST http://testserver/api/v1/knowledge-bases "HTTP/1.1 201 Created"
2026-07-21 18:36:43,679 | INFO | utils.file_parser | Parsing TXT file: C:\Users\shenj\AppData\Local\Temp\tmpijc6k8h2.txt (size=300)
2026-07-21 18:36:43,680 | INFO | utils.file_parser | TXT parsed successfully: 136 chars
2026-07-21 18:37:30,600 | INFO | core.langchain.embedding | Embedding model path not found locally, using fallback backend. model=sentence-transformers/all-MiniLM-L6-v2
2026-07-21 18:37:31,652 | INFO | core.langchain.chroma_store | Chroma store ready. collection=rag_documents persist_directory=D:\www\jilin\python\fastapi-study\chroma
2026-07-21 18:37:31,848 | INFO | api.document.service | Document uploaded: id=3 chunks=1 vectors=1
2026-07-21 18:37:31,905 | INFO | common.middleware | [request_id=8365ec17397b4380b6c6eb8156d8d5df] POST /api/v1/knowledge-bases/documents/upload/4 completed in 48361.19 ms
2026-07-21 18:37:31,908 | INFO | httpx | HTTP Request: POST http://testserver/api/v1/knowledge-bases/documents/upload/4 "HTTP/1.1 201 Created"
2026-07-21 18:37:31,922 | INFO | core.langchain.retriever | Retrieving documents: query_len=12 kb_id=4 top_k=4
2026-07-21 18:37:31,926 | INFO | core.langchain.rag_chain | RAG chain done: query_len=12 kb_id=4 docs=0 success=True
2026-07-21 18:37:31,998 | INFO | common.middleware | [request_id=c897fe6467844c419fa6fb6ea8e8d93a] POST /api/v1/rag/ask completed in 86.00 ms
2026-07-21 18:37:32,001 | INFO | httpx | HTTP Request: POST http://testserver/api/v1/rag/ask "HTTP/1.1 200 OK"
2026-07-21 18:39:39,748 | INFO | common.middleware | [request_id=763c0b7a28a74fd3b7adc314e01957b7] POST /api/v1/users completed in 167.23 ms
2026-07-21 18:39:39,750 | INFO | httpx | HTTP Request: POST http://testserver/api/v1/users "HTTP/1.1 201 Created"
2026-07-21 18:39:39,812 | INFO | common.middleware | [request_id=fb981cad8448423684201f5dc466da50] POST /api/v1/knowledge-bases completed in 57.98 ms
2026-07-21 18:39:39,813 | INFO | httpx | HTTP Request: POST http://testserver/api/v1/knowledge-bases "HTTP/1.1 201 Created"
2026-07-21 18:39:39,914 | INFO | utils.file_parser | Parsing TXT file: C:\Users\shenj\AppData\Local\Temp\tmpsyjoa4c6.txt (size=300)
2026-07-21 18:39:39,915 | INFO | utils.file_parser | TXT parsed successfully: 136 chars
2026-07-21 18:39:44,158 | INFO | core.langchain.embedding | Embedding model path not found locally, using fallback backend. model=sentence-transformers/all-MiniLM-L6-v2
2026-07-21 18:39:44,321 | INFO | core.langchain.chroma_store | Chroma store ready. collection=rag_documents persist_directory=D:\www\jilin\python\fastapi-study\chroma
2026-07-21 18:39:44,444 | INFO | api.document.service | Document uploaded: id=4 chunks=1 vectors=1
2026-07-21 18:39:44,477 | INFO | common.middleware | [request_id=1a8b00634de74589957205e2a5c60796] POST /api/v1/knowledge-bases/documents/upload/5 completed in 4662.23 ms
2026-07-21 18:39:44,480 | INFO | httpx | HTTP Request: POST http://testserver/api/v1/knowledge-bases/documents/upload/5 "HTTP/1.1 201 Created"
2026-07-21 18:39:44,490 | INFO | core.langchain.retriever | Retrieving documents: query_len=12 kb_id=5 top_k=4
2026-07-21 18:39:48,550 | INFO | httpx | HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 502 Bad Gateway"
2026-07-21 18:39:48,551 | WARNING | core.langchain.llm | LLM invoke failed (attempt 1/3):  (status code: 502)
2026-07-21 18:39:53,406 | INFO | httpx | HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 502 Bad Gateway"
2026-07-21 18:39:53,406 | WARNING | core.langchain.llm | LLM invoke failed (attempt 2/3):  (status code: 502)
2026-07-21 18:39:58,353 | INFO | httpx | HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 502 Bad Gateway"
2026-07-21 18:39:58,354 | WARNING | core.langchain.llm | LLM invoke failed (attempt 3/3):  (status code: 502)
2026-07-21 18:39:58,354 | ERROR | core.langchain.rag_chain | RAG LLM invocation failed: LLM 调用在 3 次重试后仍失败:  (status code: 502)
2026-07-21 18:39:58,354 | INFO | core.langchain.rag_chain | RAG chain done: query_len=12 kb_id=5 docs=1 success=False
2026-07-21 18:39:58,415 | INFO | common.middleware | [request_id=ad2da9bc68374ea0a873125c6d23c78d] POST /api/v1/rag/ask completed in 13934.06 ms
2026-07-21 18:39:58,417 | INFO | httpx | HTTP Request: POST http://testserver/api/v1/rag/ask "HTTP/1.1 200 OK"
2026-07-21 18:39:58,423 | INFO | common.middleware | [request_id=bbc3fe9daeec43099c37a17358b42fb8] GET /api/v1/conversations/4 completed in 3.11 ms
2026-07-21 18:39:58,425 | INFO | httpx | HTTP Request: GET http://testserver/api/v1/conversations/4 "HTTP/1.1 200 OK"
2026-07-21 18:39:58,431 | INFO | common.middleware | [request_id=2d6b23ac6e9e4c4384cd785a49b2bbc8] GET /api/v1/knowledge-bases/5/conversations completed in 3.80 ms
2026-07-21 18:39:58,434 | INFO | httpx | HTTP Request: GET http://testserver/api/v1/knowledge-bases/5/conversations "HTTP/1.1 200 OK"
2026-07-21 18:39:58,440 | INFO | common.middleware | [request_id=8e71e11462054f85abb7aef20c7993ad] GET /api/v1/users/6/conversations completed in 3.70 ms
2026-07-21 18:39:58,443 | INFO | httpx | HTTP Request: GET http://testserver/api/v1/users/6/conversations "HTTP/1.1 200 OK"
2026-07-21 18:39:58,490 | INFO | common.middleware | [request_id=41420d9c15844fad87e7fbbf9bd81314] DELETE /api/v1/conversations/4 completed in 44.95 ms
2026-07-21 18:39:58,491 | INFO | httpx | HTTP Request: DELETE http://testserver/api/v1/conversations/4 "HTTP/1.1 200 OK"
2026-07-21 18:39:58,497 | INFO | common.middleware | [request_id=4c16fb708d82450297b12b21555dc6e7] GET /api/v1/conversations/4 completed in 2.68 ms
2026-07-21 18:39:58,498 | INFO | httpx | HTTP Request: GET http://testserver/api/v1/conversations/4 "HTTP/1.1 404 Not Found"
